Ecoregion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,source,Fref_point,StockKeyLabel,Fref,F.FMSy,Meeting_comments,Blim,Catches,biomass,Scientific_name,Species,Bref,Bref_point,B_Bref,asses_year,version,stk_updated
Western Med.,ARA,6_7,2019,90681,408.66,571,1.15,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARA_6_7,0.26,4.423076923,NA,261,618.46,NA,Aristeus antennatus,Blue and red shrimp,1520,Bmsy,0.268855263,2023,NA,Y
Western Med.,ARA,6_7,2020,78222,380.85,577.6,1.12,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARA_6_7,0.26,4.307692308,NA,261,559.13,NA,Aristeus antennatus,Blue and red shrimp,1520,Bmsy,0.250559211,2023,NA,Y
Western Med.,ARA,6_7,2021,93000,386.65,465.6,1.06,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARA_6_7,0.26,4.076923077,NA,261,523.55,NA,Aristeus antennatus,Blue and red shrimp,1520,Bmsy,0.254375,2023,NA,Y
Western Med.,ARA,6_7,2022,90804,438.69,507.5,0.99,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARA_6_7,0.26,3.807692308,NA,261,552.98,NA,Aristeus antennatus,Blue and red shrimp,1520,Bmsy,0.288611842,2023,NA,Y
Central Med.,ARS,18_19_20,2003,45830,253.53,202,0.73,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,1.972972973,NA,NA,187.09,792.74,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2004,44494,275.84,152,0.7,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,1.891891892,NA,NA,202.98,803.6,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2005,45957,281.12,127,0.7,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,1.891891892,NA,NA,207.55,812.83,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2006,52848,298.56,405,0.72,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,1.945945946,NA,NA,226.26,880.73,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2007,65362,337.26,313,0.78,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.108108108,NA,NA,269.19,1032.63,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2008,76416,276.66,229,0.86,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.324324324,NA,NA,253.19,850.95,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2009,74822,281.34,314,0.94,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.540540541,NA,NA,279.91,922.6,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2010,63377,350.32,429,0.99,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.675675676,NA,NA,382.67,1117.54,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2011,56872,310.23,422,1,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.702702703,NA,NA,331.23,1056.42,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2012,65721,280.84,277,0.98,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.648648649,NA,NA,288.82,979.7,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2013,95499,370.88,363,0.96,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.594594595,NA,NA,337.83,1392.94,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2014,135525,542.47,346,0.96,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.594594595,NA,NA,490.73,2000,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2015,145625,577.4,662,1,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.702702703,NA,NA,576.54,2013.46,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2016,115994,471.35,731,1.07,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.891891892,NA,NA,536.49,1601.33,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2017,84628,553.77,680,1.12,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,3.027027027,NA,NA,660.87,1864.84,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2018,70941,403.98,374,1.13,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,3.054054054,NA,NA,475.12,1398.37,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2019,72171,346.51,310,1.07,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.891891892,NA,NA,381,1188.7,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2020,81201,406.07,390,0.96,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.594594595,NA,NA,385.25,1385.57,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2021,92534,350.46,292,0.83,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,2.243243243,NA,NA,292.09,1176.17,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Central Med.,ARS,18_19_20,2022,75791,518.28,258,0.48,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2312,STECF,Fmsy,ARS_18_19_20,0.37,1.297297297,NA,NA,258,1362.06,Aristaeomorpha foliacea,Giant red shrimp,NA,NA,NA,2023,NA,Y
Western Med.,ARS,8_9_10_11,2005,355029,715.5,753.2,0.93,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,2.162790698,NA,192.9,718,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.926813472,2023,NA,Y
Western Med.,ARS,8_9_10_11,2006,428409,616.9,580.3,0.74,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.720930233,NA,192.9,530.9,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.799093264,2023,NA,Y
Western Med.,ARS,8_9_10_11,2007,461377,562.9,378.9,0.62,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.441860465,NA,192.9,377.9,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.729145078,2023,NA,Y
Western Med.,ARS,8_9_10_11,2008,526987,537.1,192.6,0.54,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.255813953,NA,192.9,314.7,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.695725389,2023,NA,Y
Western Med.,ARS,8_9_10_11,2009,458758,559.4,363.4,0.52,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.209302326,NA,192.9,297.7,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.724611399,2023,NA,Y
Western Med.,ARS,8_9_10_11,2010,564733,621.4,343.4,0.52,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.209302326,NA,192.9,346.4,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.80492228,2023,NA,Y
Western Med.,ARS,8_9_10_11,2011,761399,684.5,304,0.53,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.23255814,NA,192.9,374.4,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.886658031,2023,NA,Y
Western Med.,ARS,8_9_10_11,2012,578489,678.1,339,0.55,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.279069767,NA,192.9,401.8,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.878367876,2023,NA,Y
Western Med.,ARS,8_9_10_11,2013,490060,767.8,546.6,0.57,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.325581395,NA,192.9,451.7,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.994559585,2023,NA,Y
Western Med.,ARS,8_9_10_11,2014,540910,747.2,594.8,0.58,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.348837209,NA,192.9,483.4,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.967875648,2023,NA,Y
Western Med.,ARS,8_9_10_11,2015,691936,637.7,374.1,0.6,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.395348837,NA,192.9,427.3,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.826036269,2023,NA,Y
Western Med.,ARS,8_9_10_11,2016,737135,679.2,342.5,0.62,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.441860465,NA,192.9,416.8,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.879792746,2023,NA,Y
Western Med.,ARS,8_9_10_11,2017,572863,730.3,608.8,0.65,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.511627907,NA,192.9,490.8,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.945984456,2023,NA,Y
Western Med.,ARS,8_9_10_11,2018,506802,765,640.9,0.69,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.604651163,NA,192.9,542,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.990932642,2023,NA,Y
Western Med.,ARS,8_9_10_11,2019,514585,726.1,666.3,0.72,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.674418605,NA,192.9,539.7,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.940544041,2023,NA,Y
Western Med.,ARS,8_9_10_11,2020,540331,581.7,384.4,0.74,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.720930233,NA,192.9,473.1,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.753497409,2023,NA,Y
Western Med.,ARS,8_9_10_11,2021,515419,471.1,375,0.76,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.76744186,NA,192.9,369.9,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.610233161,2023,NA,Y
Western Med.,ARS,8_9_10_11,2022,534526,574.1,405,0.7,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,ARS_8_9_10_11,0.43,1.627906977,NA,192.9,405,NA,Aristaeomorpha foliacea,Giant red shrimp,772,Bmsy,0.74365285,2023,NA,Y
Western Med.,DPS,1,2002,218942,135,209.75,1.75,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.732673267,NA,NA,212,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2003,211843,65,187.17,2.24,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,2.217821782,NA,NA,189.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2004,144292,53,118.14,2.42,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,2.396039604,NA,NA,119.4,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2005,74065,44,103.03,2.04,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,2.01980198,NA,NA,104.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2006,158408,34,37.59,1.47,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.455445545,NA,NA,38,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2007,350439,63,56.16,1.1,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.089108911,NA,NA,56.8,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2008,252376,154,108.87,0.98,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,0.97029703,NA,NA,109.4,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2009,270898,153,253.93,1.05,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.03960396,NA,NA,255.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2010,347446,151,97.6,1.25,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.237623762,NA,NA,99.4,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2011,383437,172,171.57,1.45,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.435643564,NA,NA,171.9,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2012,212989,158,241.52,1.54,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.524752475,NA,NA,243.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2013,190743,105,149.12,1.52,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.504950495,NA,NA,150,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2014,251190,84,100.42,1.42,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.405940594,NA,NA,104.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2015,351496,101,108.55,1.28,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.267326733,NA,NA,109.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2016,522539,155,136.75,1.13,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1.118811881,NA,NA,137.6,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2017,788220,235,201.79,1.01,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,1,NA,NA,203.5,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2018,1102563,394,329.62,0.94,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,0.930693069,NA,NA,330.3,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2019,743346,568,354.15,0.92,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,0.910891089,NA,NA,355.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2020,1624517,542,482.93,0.93,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,0.920792079,NA,NA,484.9,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2021,1829574,840,564.23,0.95,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,0.940594059,NA,NA,564.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,1,2022,2155270,1017,847.311,0.97,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_1,1.01,0.96039604,NA,NA,849.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2008,146809.8,60.27,44.28,0.516,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.353424658,NA,NA,44.29,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2009,155000.6,76.3,54.34,0.569,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.389726027,NA,NA,54.34,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2010,173600.5,90.34,82.27,0.596,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.408219178,NA,NA,82.55,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2011,215930.4,99.58,78.16,0.578,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.395890411,NA,NA,80.62,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2012,300232,116.29,95.15,0.529,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.362328767,NA,NA,96.6,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2013,449132,155.12,97.63,0.486,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.332876712,NA,NA,99.06,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2014,677522.4,213.71,144.5,0.482,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.330136986,NA,NA,146.8,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2015,968850.8,308.58,200.63,0.544,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.37260274,NA,NA,203.47,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2016,1271758,408.12,550.38,0.696,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.476712329,NA,NA,558.42,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2017,1547464,466.65,785.62,0.95,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.650684932,NA,NA,794.47,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2018,1825538,486.78,1071.35,1.248,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.854794521,NA,NA,1073.84,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2019,2210997,438.15,795.56,1.434,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.982191781,NA,NA,799.14,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2020,2865935,472.52,1281.25,1.368,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.936986301,NA,NA,1300.29,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2021,3999331,690.66,1337.14,1.101,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.754109589,NA,NA,1346.02,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,5_6_7,2022,5833928,1124.02,1550.31,0.808,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_5_6_7,1.46,0.553424658,NA,NA,1570.21,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2023,NA,Y
Western Med.,DPS,8_9_10_11,2009,2561090,733.5,704,0.66,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.523809524,NA,213.7,750,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,0.857894737,2023,NA,Y
Western Med.,DPS,8_9_10_11,2010,2658728,899.1,870,0.77,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.611111111,NA,213.7,900,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.051578947,2023,NA,Y
Western Med.,DPS,8_9_10_11,2011,3039276,916.8,1015,0.88,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.698412698,NA,213.7,1081,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.072280702,2023,NA,Y
Western Med.,DPS,8_9_10_11,2012,2717567,953.8,1120,0.97,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.76984127,NA,213.7,1132,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.115555556,2023,NA,Y
Western Med.,DPS,8_9_10_11,2013,3098079,893,1200,1.02,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.80952381,NA,213.7,1239,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.044444444,2023,NA,Y
Western Med.,DPS,8_9_10_11,2014,2644348,905.6,1103,1.04,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.825396825,NA,213.7,1151,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.059181287,2023,NA,Y
Western Med.,DPS,8_9_10_11,2015,3210664,764.6,1385,1.05,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.833333333,NA,213.7,1488,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,0.894269006,2023,NA,Y
Western Med.,DPS,8_9_10_11,2016,3944704,807.3,1403,1.06,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.841269841,NA,213.7,1445,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,0.944210526,2023,NA,Y
Western Med.,DPS,8_9_10_11,2017,3296743,1094.5,1431,1.1,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.873015873,NA,213.7,1477,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.280116959,2023,NA,Y
Western Med.,DPS,8_9_10_11,2018,3586504,1037,1675,1.15,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.912698413,NA,213.7,1725,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.212865497,2023,NA,Y
Western Med.,DPS,8_9_10_11,2019,4054450,1032.3,1750,1.23,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,0.976190476,NA,213.7,2035,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.207368421,2023,NA,Y
Western Med.,DPS,8_9_10_11,2020,3699621,1113.1,1573,1.31,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,1.03968254,NA,213.7,1644,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.301871345,2023,NA,Y
Western Med.,DPS,8_9_10_11,2021,2863840,871.5,1596,1.4,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/ewg2309,STECF,Fmsy,DPS_8_9_10_11,1.26,1.111111111,NA,213.7,1818,NA,Parapenaeus longirostris,Deep-water rose shrimp,855,Bmsy,1.019298246,2023,NA,Y
